Age,Gender,User_Type,Dataset_Source,Region,Region_Group,Screen_Time,Social_Media_Hours,Gaming_Hours,Work_Study_Hours,Sleep_Hours,Stress_Level,Anxiety_Level,Depression_Level,Notifications_Per_Day,Addiction_Level,Productivity_Impact,Physical_Activity,Caffeine_Intake,Stress_Level_Raw,Age_Group,Behavioral_Risk_Index,Addiction_Category,Productivity_Flag
20,Male,Student,Student_Wellness,Global/Unknown,Global,7.6,,,4.3,5.1,0.0296474358974359,,,,,Medium,Yes,4.0,3.0,Young Adult,1.6488942307692303,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,10.9,,,2.9,4.4,0.0296474358974359,,,,,Medium,Yes,2.0,3.0,Teen,2.9438942307692306,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,6.2,,,7.1,7.7,0.01963141025641026,,,,,High,No,2.0,2.0,Teen,0.635889423076923,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,11.7,,,6.0,6.0,0.01963141025641026,,,,,High,No,1.0,2.0,Teen,2.900889423076922,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,8.8,,,5.4,5.3,0.0296474358974359,,,,,Low,Yes,3.0,3.0,Young Adult,2.0288942307692306,Unknown,1
22,Other,Student,Student_Wellness,Global/Unknown,Global,11.5,,,3.3,5.9,0.0296474358974359,,,,,Low,No,4.0,3.0,Young Adult,2.8538942307692303,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,8.7,,,5.5,5.5,0.0296474358974359,,,,,High,No,3.0,3.0,Young Adult,1.95389423076923,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,4.9,,,4.8,4.4,0.01963141025641026,,,,,Low,No,1.0,2.0,Young Adult,0.840889423076923,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,7.2,,,4.3,8.6,0.01963141025641026,,,,,Medium,No,3.0,2.0,Young Adult,0.8058894230769231,Unknown,1
21,Other,Student,Student_Wellness,Global/Unknown,Global,5.5,,,4.8,8.0,0.01963141025641026,,,,,High,No,2.0,2.0,Young Adult,0.3308894230769228,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,11.0,,,2.0,4.9,0.0296474358974359,,,,,Low,No,2.0,3.0,Young Adult,2.8788942307692302,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,11.3,,,7.0,8.8,0.01963141025641026,,,,,High,No,2.0,2.0,Young Adult,2.200889423076923,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,11.9,,,5.7,5.7,0.0296474358974359,,,,,Medium,Yes,1.0,3.0,Young Adult,3.033894230769231,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,7.3,,,5.8,7.4,0.01963141025641026,,,,,High,No,0.0,2.0,Young Adult,1.0808894230769226,Unknown,1
23,Other,Student,Student_Wellness,Global/Unknown,Global,9.2,,,7.5,8.1,0.01963141025641026,,,,,High,Yes,3.0,2.0,Young Adult,1.6058894230769227,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,6.5,,,5.0,4.6,0.01963141025641026,,,,,Low,No,2.0,2.0,Young Adult,1.360889423076923,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,11.6,,,3.8,7.1,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Young Adult,2.6458894230769223,Unknown,1
23,Male,Student,Student_Wellness,Global/Unknown,Global,11.4,,,5.7,4.8,0.0296474358974359,,,,,High,No,3.0,3.0,Young Adult,3.0388942307692304,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,9.5,,,6.6,4.9,0.0296474358974359,,,,,Low,No,2.0,3.0,Young Adult,2.3538942307692303,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,10.0,,,3.3,4.7,0.0296474358974359,,,,,High,Yes,1.0,3.0,Young Adult,2.5688942307692306,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,2.5,,,5.6,6.4,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Young Adult,-0.39911057692307716,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,5.9,,,6.2,8.6,0.01963141025641026,,,,,High,Yes,2.0,2.0,Young Adult,0.35088942307692306,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,7.7,,,3.2,4.2,0.0296474358974359,,,,,Low,No,2.0,3.0,Young Adult,1.8638942307692303,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,6.6,,,2.4,8.7,0.01963141025641026,,,,,High,No,4.0,2.0,Young Adult,0.5758894230769227,Unknown,1
18,Male,Student,Student_Wellness,Global/Unknown,Global,11.9,,,5.0,8.2,0.01963141025641026,,,,,Medium,Yes,1.0,2.0,Teen,2.530889423076923,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,9.6,,,6.9,5.2,0.0296474358974359,,,,,Low,No,3.0,3.0,Teen,2.3288942307692304,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,3.2,,,5.5,8.8,0.009615384615384616,,,,,Medium,No,0.0,1.0,Teen,-0.637115384615385,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,11.5,,,4.4,7.4,0.01963141025641026,,,,,Medium,No,2.0,2.0,Young Adult,2.5508894230769217,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,3.2,,,7.5,5.1,0.01963141025641026,,,,,High,Yes,0.0,2.0,Teen,0.10588942307692295,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,7.1,,,5.6,5.3,0.0296474358974359,,,,,High,No,1.0,3.0,Young Adult,1.4338942307692304,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,2.5,,,7.9,7.4,0.009615384615384616,,,,,Low,No,1.0,1.0,Young Adult,-0.6021153846153848,Unknown,1
22,Other,Student,Student_Wellness,Global/Unknown,Global,10.9,,,7.5,7.5,0.01963141025641026,,,,,High,No,3.0,2.0,Young Adult,2.320889423076923,Unknown,1
19,Female,Student,Student_Wellness,Global/Unknown,Global,4.8,,,5.4,7.2,0.009615384615384616,,,,,High,No,3.0,1.0,Teen,0.24288461538461514,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,10.4,,,7.1,8.5,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Young Adult,1.9458894230769226,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,7.3,,,6.5,5.7,0.0296474358974359,,,,,Low,No,3.0,3.0,Teen,1.4238942307692302,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,7.3,,,7.9,7.9,0.01963141025641026,,,,,Medium,No,3.0,2.0,Young Adult,0.9808894230769227,Unknown,1
23,Other,Student,Student_Wellness,Global/Unknown,Global,4.0,,,5.6,8.5,0.009615384615384616,,,,,Medium,No,4.0,1.0,Young Adult,-0.2971153846153849,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,2.8,,,3.6,5.5,0.01963141025641026,,,,,Low,No,2.0,2.0,Young Adult,-0.11411057692307713,Unknown,1
24,Other,Student,Student_Wellness,Global/Unknown,Global,10.0,,,6.9,6.1,0.01963141025641026,,,,,Low,No,1.0,2.0,Young Adult,2.285889423076923,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,10.1,,,7.5,6.8,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Teen,2.1808894230769225,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,2.6,,,6.5,9.0,0.009615384615384616,,,,,High,No,4.0,1.0,Young Adult,-0.8871153846153847,Unknown,1
20,Female,Student,Student_Wellness,Global/Unknown,Global,7.0,,,4.0,7.3,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Young Adult,0.9958894230769229,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,11.2,,,4.3,6.6,0.01963141025641026,,,,,High,Yes,4.0,2.0,Young Adult,2.6058894230769223,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,5.9,,,7.9,7.1,0.01963141025641026,,,,,Medium,Yes,3.0,2.0,Teen,0.6508894230769231,Unknown,1
22,Other,Student,Student_Wellness,Global/Unknown,Global,9.9,,,4.1,8.4,0.01963141025641026,,,,,Medium,Yes,3.0,2.0,Young Adult,1.7908894230769228,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,6.0,,,5.3,7.7,0.01963141025641026,,,,,Low,Yes,1.0,2.0,Young Adult,0.5658894230769227,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,6.1,,,4.8,6.6,0.01963141025641026,,,,,High,Yes,2.0,2.0,Young Adult,0.8208894230769228,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,9.7,,,6.3,6.2,0.01963141025641026,,,,,High,Yes,3.0,2.0,Teen,2.1608894230769224,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,5.0,,,3.3,6.9,0.01963141025641026,,,,,Low,Yes,4.0,2.0,Teen,0.37588942307692297,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,2.7,,,5.7,4.4,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Young Adult,0.07088942307692292,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,9.4,,,2.1,8.9,0.01963141025641026,,,,,Low,Yes,2.0,2.0,Teen,1.5158894230769229,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,8.6,,,2.4,7.9,0.01963141025641026,,,,,High,No,2.0,2.0,Young Adult,1.4358894230769228,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,4.2,,,3.9,7.0,0.009615384615384616,,,,,High,No,3.0,1.0,Young Adult,0.07288461538461521,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,10.7,,,7.5,5.8,0.0296474358974359,,,,,Low,No,3.0,3.0,Young Adult,2.59389423076923,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,10.7,,,2.3,6.4,0.01963141025641026,,,,,High,No,4.0,2.0,Young Adult,2.4708894230769225,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,8.2,,,6.5,8.9,0.01963141025641026,,,,,High,Yes,2.0,2.0,Teen,1.0958894230769225,Unknown,1
20,Female,Student,Student_Wellness,Global/Unknown,Global,10.2,,,6.9,7.2,0.01963141025641026,,,,,Low,No,1.0,2.0,Young Adult,2.1358894230769225,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,11.5,,,2.8,4.2,0.0296474358974359,,,,,Low,No,3.0,3.0,Young Adult,3.1938942307692306,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,7.0,,,7.9,8.5,0.01963141025641026,,,,,Low,No,1.0,2.0,Teen,0.7558894230769226,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,7.5,,,2.1,8.8,0.01963141025641026,,,,,High,Yes,4.0,2.0,Teen,0.8708894230769229,Unknown,1
21,Other,Student,Student_Wellness,Global/Unknown,Global,8.3,,,7.7,8.7,0.01963141025641026,,,,,Medium,No,1.0,2.0,Young Adult,1.1708894230769233,Unknown,1
19,Female,Student,Student_Wellness,Global/Unknown,Global,10.1,,,4.1,7.0,0.01963141025641026,,,,,Low,No,2.0,2.0,Teen,2.1408894230769224,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,9.4,,,2.5,4.2,0.0296474358974359,,,,,High,No,0.0,3.0,Young Adult,2.4588942307692303,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,5.4,,,4.8,4.6,0.01963141025641026,,,,,Low,No,1.0,2.0,Teen,0.9758894230769231,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,2.2,,,5.3,6.0,0.01963141025641026,,,,,High,Yes,2.0,2.0,Young Adult,-0.4241105769230771,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,11.5,,,4.0,4.5,0.0296474358974359,,,,,Low,No,3.0,3.0,Teen,3.1338942307692306,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,8.3,,,7.1,8.9,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Young Adult,1.130889423076923,Unknown,1
20,Female,Student,Student_Wellness,Global/Unknown,Global,7.1,,,4.4,6.3,0.01963141025641026,,,,,Medium,Yes,2.0,2.0,Young Adult,1.230889423076923,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,6.2,,,7.5,5.1,0.01963141025641026,,,,,High,Yes,1.0,2.0,Young Adult,1.155889423076923,Unknown,1
23,Male,Student,Student_Wellness,Global/Unknown,Global,8.0,,,4.0,4.5,0.0296474358974359,,,,,Low,Yes,3.0,3.0,Young Adult,1.9088942307692305,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,5.6,,,6.6,8.0,0.01963141025641026,,,,,Medium,Yes,3.0,2.0,Young Adult,0.36588942307692274,Unknown,1
20,Female,Student,Student_Wellness,Global/Unknown,Global,5.9,,,3.6,6.6,0.01963141025641026,,,,,Medium,No,4.0,2.0,Young Adult,0.750889423076923,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,6.1,,,5.1,7.1,0.01963141025641026,,,,,Low,No,4.0,2.0,Young Adult,0.7208894230769229,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,3.9,,,7.8,5.8,0.01963141025641026,,,,,Medium,Yes,2.0,2.0,Young Adult,0.21088942307692315,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,2.9,,,2.7,5.9,0.01963141025641026,,,,,Medium,Yes,3.0,2.0,Teen,-0.15911057692307717,Unknown,1
23,Other,Student,Student_Wellness,Global/Unknown,Global,5.0,,,5.7,6.3,0.01963141025641026,,,,,Low,No,0.0,2.0,Young Adult,0.4958894230769231,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,11.9,,,7.4,6.1,0.01963141025641026,,,,,Low,Yes,3.0,2.0,Teen,2.950889423076923,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,7.3,,,4.0,6.9,0.01963141025641026,,,,,Low,No,3.0,2.0,Young Adult,1.1808894230769227,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,3.6,,,6.9,7.8,0.009615384615384616,,,,,Medium,Yes,2.0,1.0,Young Adult,-0.29711538461538467,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,9.7,,,6.7,6.3,0.01963141025641026,,,,,Low,No,3.0,2.0,Young Adult,2.1408894230769224,Unknown,1
18,Male,Student,Student_Wellness,Global/Unknown,Global,10.7,,,3.0,8.4,0.01963141025641026,,,,,Low,Yes,4.0,2.0,Teen,2.0708894230769226,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,2.4,,,6.4,5.4,0.01963141025641026,,,,,Medium,Yes,0.0,2.0,Young Adult,-0.23411057692307702,Unknown,1
21,Female,Student,Student_Wellness,Global/Unknown,Global,5.5,,,3.7,8.1,0.01963141025641026,,,,,High,Yes,4.0,2.0,Young Adult,0.3108894230769228,Unknown,1
21,Other,Student,Student_Wellness,Global/Unknown,Global,10.5,,,5.3,6.0,0.01963141025641026,,,,,High,No,0.0,2.0,Young Adult,2.4808894230769227,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,11.0,,,4.0,5.1,0.0296474358974359,,,,,High,Yes,2.0,3.0,Teen,2.83889423076923,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,3.0,,,4.4,4.3,0.01963141025641026,,,,,Medium,Yes,0.0,2.0,Young Adult,0.19588942307692292,Unknown,1
24,Other,Student,Student_Wellness,Global/Unknown,Global,9.4,,,2.6,7.8,0.01963141025641026,,,,,High,No,4.0,2.0,Young Adult,1.735889423076923,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,7.5,,,5.1,5.1,0.0296474358974359,,,,,Medium,No,1.0,3.0,Young Adult,1.6138942307692306,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,8.2,,,2.4,5.4,0.0296474358974359,,,,,High,Yes,4.0,3.0,Young Adult,1.7988942307692302,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,2.3,,,7.4,8.1,0.009615384615384616,,,,,Medium,No,3.0,1.0,Teen,-0.8121153846153848,Unknown,1
24,Other,Student,Student_Wellness,Global/Unknown,Global,9.3,,,6.9,7.2,0.01963141025641026,,,,,Low,No,2.0,2.0,Young Adult,1.8208894230769228,Unknown,1
24,Other,Student,Student_Wellness,Global/Unknown,Global,12.0,,,4.5,6.8,0.01963141025641026,,,,,Medium,No,4.0,2.0,Young Adult,2.8458894230769216,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,5.2,,,7.0,7.5,0.01963141025641026,,,,,High,Yes,0.0,2.0,Young Adult,0.3258894230769229,Unknown,1
21,Female,Student,Student_Wellness,Global/Unknown,Global,8.5,,,5.6,6.2,0.01963141025641026,,,,,Medium,No,3.0,2.0,Young Adult,1.7408894230769225,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,9.0,,,7.8,7.5,0.01963141025641026,,,,,Low,Yes,1.0,2.0,Young Adult,1.655889423076923,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,8.5,,,4.0,8.0,0.01963141025641026,,,,,Low,No,4.0,2.0,Young Adult,1.3808894230769226,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,10.5,,,2.8,5.1,0.0296474358974359,,,,,Medium,Yes,4.0,3.0,Young Adult,2.6638942307692304,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,9.2,,,3.1,7.7,0.01963141025641026,,,,,High,Yes,1.0,2.0,Young Adult,1.6858894230769228,Unknown,1
24,Female,Student,Student_Wellness,Global/Unknown,Global,6.6,,,5.0,7.1,0.01963141025641026,,,,,Low,No,0.0,2.0,Young Adult,0.8958894230769228,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,6.9,,,6.2,4.3,0.01963141025641026,,,,,Low,Yes,2.0,2.0,Young Adult,1.5608894230769232,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,11.4,,,2.1,4.4,0.0296474358974359,,,,,Low,No,3.0,3.0,Teen,3.1188942307692304,Unknown,1
18,Male,Student,Student_Wellness,Global/Unknown,Global,3.9,,,4.5,6.3,0.01963141025641026,,,,,Low,No,0.0,2.0,Teen,0.11088942307692307,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,10.8,,,5.6,8.4,0.01963141025641026,,,,,Medium,No,1.0,2.0,Young Adult,2.1058894230769227,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,8.0,,,3.1,4.3,0.0296474358974359,,,,,High,Yes,4.0,3.0,Young Adult,1.9488942307692305,Unknown,1
25,Male,Student,Student_Wellness,Global/Unknown,Global,12.0,,,5.7,8.3,0.01963141025641026,,,,,Low,No,3.0,2.0,Young Adult,2.545889423076922,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,10.1,,,5.1,4.3,0.0296474358974359,,,,,Medium,Yes,3.0,3.0,Teen,2.6838942307692304,Unknown,1
25,Male,Student,Student_Wellness,Global/Unknown,Global,3.5,,,6.5,4.6,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Young Adult,0.310889423076923,Unknown,1
23,Male,Student,Student_Wellness,Global/Unknown,Global,10.9,,,7.1,8.1,0.01963141025641026,,,,,Medium,No,3.0,2.0,Young Adult,2.200889423076923,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,2.1,,,7.4,7.0,0.009615384615384616,,,,,Medium,Yes,1.0,1.0,Young Adult,-0.6621153846153848,Unknown,1
25,Male,Student,Student_Wellness,Global/Unknown,Global,11.6,,,7.2,4.2,0.0296474358974359,,,,,Medium,Yes,2.0,3.0,Young Adult,3.2288942307692308,Unknown,1
21,Female,Student,Student_Wellness,Global/Unknown,Global,5.5,,,3.0,5.8,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Young Adult,0.770889423076923,Unknown,1
25,Other,Student,Student_Wellness,Global/Unknown,Global,2.3,,,2.4,8.3,0.009615384615384616,,,,,Low,Yes,1.0,1.0,Young Adult,-0.8521153846153848,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,2.3,,,4.0,5.4,0.01963141025641026,,,,,High,Yes,2.0,2.0,Young Adult,-0.26911057692307705,Unknown,1
18,Male,Student,Student_Wellness,Global/Unknown,Global,4.4,,,6.5,6.4,0.01963141025641026,,,,,Low,No,3.0,2.0,Teen,0.26588942307692287,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,9.8,,,6.4,7.9,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Teen,1.8558894230769232,Unknown,1
24,Male,Student,Student_Wellness,Global/Unknown,Global,5.5,,,6.0,8.1,0.01963141025641026,,,,,Low,Yes,1.0,2.0,Young Adult,0.3108894230769228,Unknown,1
20,Female,Student,Student_Wellness,Global/Unknown,Global,10.8,,,7.0,8.3,0.01963141025641026,,,,,Low,No,0.0,2.0,Young Adult,2.1258894230769227,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,2.3,,,5.5,6.0,0.01963141025641026,,,,,Low,Yes,1.0,2.0,Young Adult,-0.38911057692307716,Unknown,1
18,Other,Student,Student_Wellness,Global/Unknown,Global,3.2,,,6.8,7.6,0.009615384615384616,,,,,Medium,Yes,4.0,1.0,Teen,-0.39711538461538476,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,5.5,,,2.2,5.9,0.01963141025641026,,,,,Medium,Yes,0.0,2.0,Young Adult,0.7508894230769227,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,5.5,,,2.4,5.5,0.01963141025641026,,,,,Low,No,2.0,2.0,Young Adult,0.8308894230769228,Unknown,1
22,Male,Student,Student_Wellness,Global/Unknown,Global,12.0,,,2.7,5.4,0.0296474358974359,,,,,Medium,No,2.0,3.0,Young Adult,3.1288942307692302,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,5.5,,,2.6,7.3,0.01963141025641026,,,,,Medium,Yes,4.0,2.0,Young Adult,0.47088942307692294,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,10.5,,,3.7,6.1,0.01963141025641026,,,,,Medium,No,0.0,2.0,Young Adult,2.4608894230769227,Unknown,1
21,Female,Student,Student_Wellness,Global/Unknown,Global,8.9,,,3.9,6.2,0.01963141025641026,,,,,Medium,Yes,3.0,2.0,Young Adult,1.8808894230769226,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,3.4,,,2.3,8.9,0.009615384615384616,,,,,Medium,Yes,0.0,1.0,Young Adult,-0.5871153846153849,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,3.4,,,4.8,4.6,0.01963141025641026,,,,,Medium,Yes,1.0,2.0,Young Adult,0.2758894230769231,Unknown,1
19,Male,Student,Student_Wellness,Global/Unknown,Global,2.2,,,2.1,7.1,0.009615384615384616,,,,,Medium,Yes,2.0,1.0,Teen,-0.6471153846153845,Unknown,1
18,Male,Student,Student_Wellness,Global/Unknown,Global,9.8,,,3.8,6.9,0.01963141025641026,,,,,High,Yes,4.0,2.0,Teen,2.0558894230769234,Unknown,1
23,Other,Student,Student_Wellness,Global/Unknown,Global,10.2,,,7.3,8.8,0.01963141025641026,,,,,Low,Yes,0.0,2.0,Young Adult,1.8158894230769222,Unknown,1
21,Male,Student,Student_Wellness,Global/Unknown,Global,7.6,,,3.1,8.0,0.01963141025641026,,,,,High,No,1.0,2.0,Young Adult,1.0658894230769227,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,4.4,,,3.7,4.9,0.01963141025641026,,,,,Low,Yes,2.0,2.0,Young Adult,0.565889423076923,Unknown,1
25,Female,Student,Student_Wellness,Global/Unknown,Global,3.9,,,8.0,7.7,0.009615384615384616,,,,,Medium,No,2.0,1.0,Young Adult,-0.17211538461538467,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,7.8,,,2.2,5.6,0.0296474358974359,,,,,Medium,Yes,0.0,3.0,Young Adult,1.6188942307692307,Unknown,1
19,Female,Student,Student_Wellness,Global/Unknown,Global,8.2,,,3.4,6.0,0.01963141025641026,,,,,Medium,No,2.0,2.0,Teen,1.6758894230769226,Unknown,1
19,Female,Student,Student_Wellness,Global/Unknown,Global,7.9,,,3.8,4.2,0.0296474358974359,,,,,Medium,No,1.0,3.0,Teen,1.9338942307692306,Unknown,1
18,Female,Student,Student_Wellness,Global/Unknown,Global,2.5,,,5.9,5.8,0.01963141025641026,,,,,High,Yes,3.0,2.0,Teen,-0.27911057692307684,Unknown,1
23,Female,Student,Student_Wellness,Global/Unknown,Global,4.7,,,2.8,7.0,0.009615384615384616,,,,,High,Yes,2.0,1.0,Young Adult,0.24788461538461526,Unknown,1
20,Male,Student,Student_Wellness,Global/Unknown,Global,7.5,,,3.2,6.6,0.01963141025641026,,,,,High,No,3.0,2.0,Young Adult,1.310889423076923,Unknown,1
25,Male,Student,Student_Wellness,Global/Unknown,Global,2.4,,,3.1,5.4,0.01963141025641026,,,,,High,Yes,4.0,2.0,Young Adult,-0.23411057692307702,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,8.7,,,8.0,5.2,0.0296474358974359,,,,,Medium,No,4.0,3.0,Young Adult,2.01389423076923,Unknown,1
20,Other,Student,Student_Wellness,Global/Unknown,Global,7.7,,,5.0,6.9,0.01963141025641026,,,,,Medium,No,2.0,2.0,Young Adult,1.3208894230769228,Unknown,1
21,Other,Student,Student_Wellness,Global/Unknown,Global,3.8,,,2.5,5.3,0.01963141025641026,,,,,High,No,2.0,2.0,Young Adult,0.2758894230769229,Unknown,1
19,Other,Student,Student_Wellness,Global/Unknown,Global,9.1,,,7.1,7.1,0.01963141025641026,,,,,Medium,No,2.0,2.0,Teen,1.7708894230769228,Unknown,1
22,Female,Student,Student_Wellness,Global/Unknown,Global,8.7,,,3.2,8.9,0.01963141025641026,,,,,Medium,No,1.0,2.0,Young Adult,1.2708894230769223,Unknown,1
